"t","S","E","I","H","C","R","D"
313.75,2524176.08337463,2944.67681452824,2310.05786777017,540.059773005693,533.76547805921,2911414.82655471,58080.5301372876
314,2524076.22553284,2922.30189826612,2288.58897394061,535.162875989414,529.03564895979,2911561.44143457,58087.2436354282
314.25,2523977.52061152,2899.71934334371,2267.49186250781,530.310617097437,524.345981719013,2911706.71388316,58093.8977006536
314.5,2523889.10023136,2867.98323191111,2246.57772929169,525.501648085635,519.696197397106,2911850.64812478,58100.4928371674
314.75,2523801.28111831,2836.94513829175,2225.68369745238,520.733931071866,515.08597580667,2911993.24059383,58107.0295452333
315,2523705.08493438,2815.38064820941,2204.99160781587,516.008071570109,510.514972483156,2912134.51144453,58113.5083210071
315.25,2523609.99956673,2793.61637414558,2184.65789982547,511.325357257256,505.982887447417,2912274.48825782,58119.9296567715
315.5,2523524.82176507,2763.03444966852,2164.50068822091,506.684486989857,501.489448537577,2912413.17512036,58126.2940411513
315.75,2523440.22335574,2733.12516771011,2144.36306414736,502.083495320338,497.034343906153,2912550.56861424,58132.601958932
316,2523347.55527421,2712.34226689617,2124.42019511149,497.522963290882,492.617238367733,2912686.68817122,58138.8538908988
316.25,2523255.95742802,2691.36713299709,2104.82277914781,493.004129116859,488.237839639145,2912821.56037701,58145.0503140636
316.5,2523173.90391195,2661.89798445908,2085.39559785878,488.525737178934,483.895882281794,2912955.1891844,58151.1917018727
316.75,2523092.40869877,2633.0770128779,2065.9874930175,484.085891960698,479.591062673923,2913087.57131666,58157.2785240327
317,2523003.13998392,2613.04785302087,2046.76720260316,479.685151062487,475.323054758224,2913218.72550827,58163.311246356
317.25,2522914.90239269,2592.83371939552,2027.87989300866,475.324705178299,471.091573851675,2913348.67738489,58169.2903309802
317.5,2522835.8591399,2564.43738072025,2009.15676971699,471.00334268491,466.896361176123,2913477.43076923,58175.2162365682
317.75,2522757.3538585,2536.6656314763,1990.4522155935,466.719235575846,462.737121215393,2913604.9825195,58181.089418142
318,2522671.36042416,2517.36332171966,1971.92877405616,462.47291899426,458.613536884748,2913731.35069725,58186.9103269336
318.25,2522586.36041869,2497.88301761485,1953.72628202818,458.265537974859,454.525330999129,2913856.56000209,58192.6794105972
318.5,2522510.21752657,2470.52092022234,1935.68213464676,454.095923409838,450.472251370545,2913980.61413038,58198.3971134028
318.75,2522434.59300572,2443.7606721133,1917.65605388063,449.962312461165,446.454010463011,2914103.51006929,58204.0638760759
319,2522351.75525081,2425.15924868494,1899.80461504085,445.865218756253,442.470300004979,2914225.26523104,58209.6801356552
319.25,2522269.87459657,2406.38654161884,1882.26252042761,441.805743457739,438.520850201501,2914345.90342202,58215.2463256969
319.5,2522196.52613637,2380.02146831885,1864.87312905351,437.782758538641,434.605415377773,2914465.42821588,58220.7628764623
319.75,2522123.67715305,2354.23632188229,1847.50130728322,433.79456406523,430.723715848017,2914583.8367231,58226.2302147634
320,2522043.8798027,2336.31071849593,1830.29788056603,429.841653049368,426.875451991246,2914701.14572937,58231.6487638264
320.25,2521965.00454263,2318.22028418628,1813.39260436132,425.925084497069,423.060361289772,2914817.37817954,58237.0189434895
320.5,2521894.34841857,2292.81632438852,1796.63458392789,422.043770072465,419.278204499004,2914932.53752816,58242.3411703831
320.75,2521824.17355795,2267.97115809208,1779.89364234361,418.196070557023,415.528709649413,2915046.62100362,58247.6158577828
321,2521747.30550997,2250.69717711637,1763.31506552469,414.382459207861,411.811585605258,2915159.6447871,58252.8434154773
321.25,2521671.32581268,2233.264570198,1747.02384305914,410.603954521007,408.126577008889,2915271.63099257,58258.02424996
321.5,2521603.26362586,2208.78707641723,1730.8746166844,406.859506505688,404.473450957597,2915382.58295897,58263.158764603
321.75,2521535.66514598,2184.84800411573,1714.74198528563,403.147534542229,400.851943060745,2915492.49802749,58268.2473595156
322,2521461.61932261,2168.20228850529,1698.76589794052,399.468492956221,397.261770500367,2915601.39179607,58273.2904314181
322.25,2521388.42933572,2151.40391403016,1683.06675276565,395.823361314363,393.70268495783,2915709.28557738,58278.2883738261
322.5,2521322.86625267,2127.81945966354,1667.50452579295,392.211126667483,390.174459779233,2915816.18259821,58283.2415772192
322.75,2521257.74995384,2104.75378930048,1651.95841734615,388.630264948973,386.676838012614,2915922.08030764,58288.1504289046
323,2521186.42315854,2088.71379528186,1636.56323499758,385.081212340243,383.209544988635,2916026.99374096,58293.0153128963
323.25,2521115.92086705,2072.52688099351,1621.43495345764,381.564910996046,379.772339303404,2916130.9434381,58297.8366100932
323.5,2521052.76549276,2049.80321934643,1606.43868818316,378.080383746692,376.365000454588,2916233.93251707,58302.6146984412
323.75,2520990.04059136,2027.57941287682,1591.45807287338,374.62616110125,372.987278786312,2916335.9585302,58307.3499528033
324,2520921.3333705,2012.12338338107,1576.62296183048,371.202661850037,369.638907607503,2916437.03596998,58312.042744843
324.25,2520853.42046002,1996.5259527543,1562.04506831572,367.810792192582,366.319652301978,2916537.18463121,58316.6934431962
324.5,2520792.58471534,1974.63197729027,1547.59445939626,364.449609516799,363.029298418094,2916636.4075264,58321.3024136282
324.75,2520732.16372198,1953.21961180098,1533.15904016584,361.117696996334,359.767603451575,2916734.7023067,58325.8700189084
325,2520663.49157466,1940.55898118902,1518.75651289869,357.802603753195,356.522570402756,2916832.45421157,58330.413545527
325.25,2520601.17813626,1922.7634847601,1504.80567320299,354.546157661599,353.331463127957,2916928.49579503,58334.8792899534
325.5,2520545.32764338,1899.47919571433,1490.7528981064,351.318554114748,350.168088571706,2917023.64852778,58339.3050923282
325.75,2520484.66007808,1881.73114638677,1476.87889221979,348.116408212905,347.032175916757,2917117.8900026,58343.691296583
326,2520418.77682337,1869.7000658172,1463.34903692899,344.943845810889,343.923484174433,2917211.26849915,58348.0382447478
326.25,2520358.73889454,1852.55792315612,1449.89547013703,341.803090462374,340.84184028666,2917303.81650299,58352.3462784262
326.5,2520304.93154823,1830.12010817509,1436.35353713211,338.689592570614,337.787039778078,2917395.50243697,58356.6157371411
326.75,2520246.48341622,1813.01612296669,1422.98391014157,335.600681106942,334.758812653204,2917486.31010146,58360.8469554543
327,2520183.01043067,1801.42014179189,1409.94583374508,332.540340470016,331.756922946178,2917576.28606589,58365.0402644785
327.25,2520125.16895958,1784.90025045126,1396.98125208496,329.510711229425,328.781202202091,2917665.46162971,58369.1959947432
327.5,2520073.33016303,1763.2785883968,1383.9315403602,326.507408563755,325.83145174348,2917753.80637315,58373.3144747481
327.75,2520017.02039819,1746.79577484319,1371.04783971886,323.527857585069,322.907409786109,2917841.30469169,58377.3960281923
328,2519955.8696533,1735.61960048242,1358.4835743136,320.575895425935,320.008847347536,2917928.0014537,58381.4409754307
328.25,2519900.14442671,1719.6998026046,1345.99013460153,317.653582919112,317.135600504454,2918013.92681642,58385.4496362354
328.5,2519850.20229469,1698.8650270587,1333.41470312464,314.756694314318,314.287476235474,2918099.05147617,58389.4223284026
328.75,2519795.95281548,1682.98121261913,1320.99923578274,311.882747642221,311.464220740474,2918183.36040265,58393.3593650829
329,2519737.03952033,1672.21000043131,1308.89154675523,309.035438410941,308.665611840766,2918266.89682604,58397.2610561854
329.25,2519683.35327203,1656.86884619405,1296.85212605742,306.216750869307,305.891490056703,2918349.68980375,58401.1277110374
329.5,2519635.23855771,1636.79266669672,1284.73374993085,303.422612751868,303.141667895757,2918431.71110797,58404.9596370434
329.75,2519582.97414587,1621.48640083315,1272.76952287337,300.650631819331,300.415899331149,2918512.94626215,58408.7571371127
330,2519526.21661629,1611.10576554071,1261.10185248444,297.904367313191,297.713968821391,2918593.43691853,58412.5205110126
330.25,2519474.49490901,1596.32251190491,1249.49999487115,295.18572986623,295.035721250918,2918673.21107516,58416.2500579314
330.5,2519428.14089916,1576.9776000513,1237.82211467716,292.490795253077,292.380974537436,2918752.24154113,58419.9460751862
330.75,2519377.78908679,1562.2281485978,1226.29278712052,289.817257835224,289.749490227308,2918830.51437368,58423.6088557452
331,2519323.10862372,1552.22416728866,1215.04920963243,287.168545697402,287.141059257666,2918908.06970487,58427.2386895316
331.25,2519273.27973907,1537.97876978449,1203.86908353707,284.546498668761,284.555530801391,2918984.93451225,58430.8358658929
331.5,2519228.62215607,1519.33873973085,1192.61576444364,281.947335275548,281.992728072416,2919061.08260404,58434.4006723566
331.75,2519180.11311985,1505.12607362289,1181.5056089914,279.368833426272,279.452419996962,2919136.50055186,58437.9333922432
332,2519127.43389511,1495.48528303644,1170.67079400244,276.814294937108,276.934403837007,2919211.22702315,58441.4343059225
332.25,2519079.42873005,1481.75838293902,1159.89715712926,274.285491511637,274.438532979515,2919285.2880122,58444.9036931935
332.5,2519036.40563959,1463.79776833931,1149.05305495981,271.778779303345,271.964635822843,2919358.65828989,58448.3418320847
332.75,2518989.67210094,1450.1025486535,1138.34692516246,269.292016799123,269.512488484489,2919431.3249234,58451.7489965559
333,2518938.92104925,1440.8119386353,1127.90610681856,266.828384232885,267.081894400433,2919503.32516895,58455.125457708
333.25,2518892.67301806,1427.58484715986,1117.52427646885,264.38958774166,264.672711097081,2919574.6840734,58458.4714860764
333.5,2518851.22474155,1410.27907593045,1107.07460878584,261.97211614901,262.284772046257,2919645.37733506,58461.7873504754
333.75,2518806.20187184,1397.08263658562,1096.75791132345,259.573905641975,259.917860371577,2919715.39249845,58465.0733157843
334,2518757.30858817,1388.12964101891,1086.69686178169,257.198019371763,257.571785534033,2919784.76546,58468.3296441131
334.25,2518712.75352913,1375.38432166312,1076.69268911247,254.84610036015,255.246409123773,2919853.52035359,58471.5565970124
334.5,2518672.82256029,1358.70968953893,1066.62320995446,252.514765310862,252.941569575256,2919921.63377097,58474.7544343602
334.75,2518629.44789042,1345.99401859228,1056.68188019904,250.202025325585,250.657056835783,2919989.09371639,58477.9234122291
335,2518582.34453202,1337.36650471279,1046.9868862084,247.91083079766,248.392686243708,2920055.934776,58481.0637840101
335.25,2518539.42061831,1325.08555452511,1037.3467333862,245.642763985773,246.148323375814,2920122.18020387,58484.175802541
335.5,2518500.95154345,1309.01919806876,1027.64371070791,243.394564849175,243.923811518202,2920187.80745237,58487.2597190349
335.75,2518459.16487738,1296.76691825059,1018.06419079651,241.164316711797,241.718947261839,2920252.80496857,58490.3157810254
336,2518413.78606997,1288.45317497248,1008.72203260301,238.954861369062,239.533551675908,2920317.20607596,58493.3442334495
336.25,2518372.43372429,1276.61980528236,999.432752126929,236.767722576295,237.367494245285,2920381.03318077,58496.3453206983
336.5,2518335.37314588,1261.13967479803,990.082947277038,234.59975908563,235.22062299651,2920444.26456437,58499.3192855849
336.75,2518295.11647771,1249.334023727,980.852166087228,232.449123843057,233.092740986511,2920506.88910028,58502.266367365
337,2518251.39922552,1241.32274941304,971.850098107647,230.318554049416,230.983674869895,2920568.93889525,58505.1868027803
337.25,2518211.56103821,1229.92076639011,962.899013792946,228.209517129359,228.893297959757,2920630.43553848,58508.0808280348
337.5,2518175.85750152,1215.00559904813,953.889662562922,226.118986323189,226.821462911773,2920691.35810983,58510.9486777998
337.75,2518137.07493585,1203.63040942841,944.995017163481,224.045181689279,224.767979073485,2920751.69589349,58513.7905833081
338,2518094.9585352,1195.91069940282,936.320750037332,221.990739687786,222.732678540737,2920811.47982377,58516.6067733588
338.25,2518056.57918548,1184.92448469493,927.695639301815,219.957073502842,220.715438373862,2920870.73070243,58519.3974762213
338.5,2518022.18310807,1170.55377807158,919.014434217003,217.941266711589,218.716115746446,2920929.4283785,58522.1629186777
338.75,2517984.82078341,1159.59345807609,910.443772492568,215.941604063412,216.734526123762,2920987.56253164,58524.9033241861
339,2517944.24673959,1152.15479208428,902.085456236961,213.960624988654,214.770506900089,2921045.16296635,58527.6189138491
339.25,2517907.27291981,1141.56928370234,893.774533437327,211.999690442391,212.823938801155,2921102.24972555,58530.3099082486
339.5,2517874.13652367,1127.72326986937,885.40960705777,210.055990335888,210.89468340753,2921158.80339914,58532.9765265226
339.75,2517838.14253878,1117.1627838453,877.151211294125,208.127871773976,208.98256213193,2921214.81404758,58535.6189845969
340,2517799.05448599,1109.99501359945,869.097419366066,206.217780730824,207.087417525837,2921270.31038667,58538.2374961177
340.25,2517763.4348288,1099.79568716072,861.089320004615,204.327027868662,205.209133897932,2921325.31172804,58540.8322742193
340.5,2517731.51207498,1086.45530741013,853.029229069885,202.45290557388,203.34757712537,2921379.7993752,58543.4035306354
340.75,2517696.83641787,1076.28015699604,845.071800347535,200.593821054349,201.502574400769,2921433.76375533,58545.9514739952
341,2517659.18004221,1069.37349389995,837.311514474012,198.752130269862,199.673973293323,2921487.23253512,58548.4763107223
341.25,2517624.86505027,1059.54634430198,829.595280146954,196.929095453828,197.861661611894,2921540.22432148,58550.9782467374
341.5,2517594.11157599,1046.69322455794,821.82899044587,195.122107747621,196.065509420564,2921592.72110523,58553.4574866032
341.75,2517560.70605557,1036.88943026912,814.16163373213,193.329632290189,194.285349527193,2921644.71366672,58555.9142318817
342,2517524.42902077,1030.23443338415,806.684229407068,191.553938341928,192.521034381113,2921696.22866171,58558.3486820015
342.25,2517491.37099908,1020.76595695426,799.249293401148,189.796241502124,190.772455208509,2921747.28401796,58560.7610358979
342.5,2517461.74405706,1008.38238390074,791.766165279711,188.054028081039,189.039486151674,2921797.86238834,58563.151491189
342.75,2517429.56223726,998.936467216749,784.378375139168,186.325819054452,187.321965472056,2921847.95489326,58565.5202425936
343,2517394.61411312,992.524031508917,777.173607713409,184.613800176288,185.619750363626,2921897.58721435,58567.8674827668
343.25,2517362.76710385,983.401208655179,770.009781182268,182.919142139745,183.932735387162,2921946.7766249,58570.1934038801
343.5,2517334.22550386,971.470106591884,762.799555625771,181.239422967204,182.260798655585,2921995.50641546,58572.4981968278
343.75,2517303.22264013,962.36907256488,755.681202489655,179.573217452063,180.603783725383,2922043.76803393,58574.782049703
344,2517269.55483355,956.190417457557,748.739193798959,177.922630917188,178.961552401873,2922091.58622327,58577.0451486029
344.25,2517238.87455318,947.400695834485,741.836652467905,176.288790813566,177.334002498033,2922138.97762605,58579.2876791509
344.5,2517211.37860569,935.905604262598,734.889437708977,174.669363543676,175.721015991119,2922185.92614706,58581.5098257321
344.75,2517181.51158376,927.136924653916,728.030754658415,173.062975771733,174.122441577304,2922232.42354955,58583.7117700258
